symbol,name,reportDate,fiscalDateEnding,estimate,currency
LPTX,Leap Therapeutics Inc,2024-03-22,2023-12-31,-0.54,USD
LPTX,Leap Therapeutics Inc,2024-05-13,2024-03-31,,USD
LPTX,Leap Therapeutics Inc,2024-08-12,2024-06-30,,USD
LPTX,Leap Therapeutics Inc,2024-11-11,2024-09-30,,USD
LPX,Louisiana-Pacific Corp,2024-02-19,2023-12-31,0.48,USD
LPX,Louisiana-Pacific Corp,2024-05-01,2024-03-31,,USD
LPX,Louisiana-Pacific Corp,2024-07-31,2024-06-30,,USD
LPX,Louisiana-Pacific Corp,2024-10-30,2024-09-30,,USD
LQDA,Liquidia Corp,2024-03-14,2023-12-31,-0.24,USD
LQDA,Liquidia Corp,2024-05-02,2024-03-31,,USD
LQDA,Liquidia Corp,2024-08-08,2024-06-30,,USD
LQDA,Liquidia Corp,2024-11-05,2024-09-30,,USD
LQDT,Liquidity Services Inc,2023-12-07,2023-09-30,0.24,USD
LQDT,Liquidity Services Inc,2024-01-31,2023-12-31,0.15,USD
LQDT,Liquidity Services Inc,2024-05-02,2024-03-31,,USD
LQDT,Liquidity Services Inc,2024-08-01,2024-06-30,,USD
LQMT,LQMT,2024-03-12,2023-12-31,,USD
LQMT,LQMT,2024-05-03,2024-03-31,,USD
LQMT,LQMT,2024-08-08,2024-06-30,,USD
LQMT,LQMT,2024-11-12,2024-09-30,,USD
LQWC,LQWC,2024-01-15,2023-11-30,,USD
LQWC,LQWC,2024-04-18,2024-02-29,,USD
LQWC,LQWC,2024-09-06,2024-08-31,,USD
LRAXF,LRAXF,2024-04-24,2024-03-31,,CAD
LRAXF,LRAXF,2024-08-22,2024-06-30,,CAD
LRAXF,LRAXF,2024-11-13,2024-09-30,,CAD
LRCDF,LRCDF,2023-12-07,2023-10-31,,USD
LRCDF,LRCDF,2024-02-26,2024-01-31,,USD
LRCDF,LRCDF,2024-05-30,2024-04-30,,USD
LRCDF,LRCDF,2024-08-29,2024-07-31,,USD
LRCX,Lam Research Corp,2024-01-23,2023-12-31,7.11,USD
LRCX,Lam Research Corp,2024-04-17,2024-03-31,,USD
LRCX,Lam Research Corp,2024-07-24,2024-06-30,,USD
LRCX,Lam Research Corp,2024-10-16,2024-09-30,,USD
LRFC,Logan Ridge Finance Corporation,2024-03-07,2023-12-31,0.32,USD
LRFC,Logan Ridge Finance Corporation,2024-05-08,2024-03-31,,USD
LRFC,Logan Ridge Finance Corporation,2024-08-07,2024-06-30,,USD
LRFC,Logan Ridge Finance Corporation,2024-11-06,2024-09-30,,USD
LRLCY,LRLCY,2024-02-08,2023-12-31,0,EUR
LRMR,Larimar Therapeutics Inc,2024-03-12,2023-12-31,-0.25,USD
LRMR,Larimar Therapeutics Inc,2024-05-13,2024-03-31,,USD
LRMR,Larimar Therapeutics Inc,2024-08-08,2024-06-30,,USD
LRMR,Larimar Therapeutics Inc,2024-11-12,2024-09-30,,USD
LRN,Stride Inc,2024-01-22,2023-12-31,1.31,USD
LRN,Stride Inc,2024-04-23,2024-03-31,,USD
LRN,Stride Inc,2024-08-13,2024-06-30,,USD
LRN,Stride Inc,2024-10-22,2024-09-30,,USD
LSAK,Lesaka Technologies Inc,2024-02-07,2023-12-31,-0.05,USD
LSAK,Lesaka Technologies Inc,2024-05-09,2024-03-31,,USD
LSAK,Lesaka Technologies Inc,2024-09-10,2024-06-30,,USD
LSBK,Lake Shore Bancorp,2024-01-29,2023-12-31,,USD
LSBK,Lake Shore Bancorp,2024-04-25,2024-03-31,,USD
LSBK,Lake Shore Bancorp,2024-07-25,2024-06-30,,USD
LSBK,Lake Shore Bancorp,2024-10-24,2024-09-30,,USD
LSCC,Lattice Semiconductor Corp,2024-02-12,2023-12-31,0.45,USD
LSCC,Lattice Semiconductor Corp,2024-04-29,2024-03-31,,USD
LSCC,Lattice Semiconductor Corp,2024-07-29,2024-06-30,,USD
LSCC,Lattice Semiconductor Corp,2024-10-28,2024-09-30,,USD
LSDAF,LSDAF,2024-03-29,2023-12-31,,CAD
LSDAF,LSDAF,2024-05-10,2024-03-31,,CAD
LSDAF,LSDAF,2024-08-08,2024-06-30,,CAD
LSDAF,LSDAF,2024-11-08,2024-09-30,,CAD
LSEA,Landsea Homes Corporation - Class A,2024-03-05,2023-12-31,0.24,USD
LSEA,Landsea Homes Corporation - Class A,2024-05-01,2024-03-31,,USD
LSEA,Landsea Homes Corporation - Class A,2024-07-30,2024-06-30,,USD
LSEA,Landsea Homes Corporation - Class A,2024-10-31,2024-09-30,,USD
LSF,Laird Superfood Inc,2024-03-12,2023-12-31,-0.23,USD
LSF,Laird Superfood Inc,2024-05-08,2024-03-31,,USD
LSF,Laird Superfood Inc,2024-08-07,2024-06-30,,USD
LSF,Laird Superfood Inc,2024-11-06,2024-09-30,,USD
LSI,LSI,2024-02-21,2023-12-31,,USD
LSI,LSI,2024-04-30,2024-03-31,,USD
LSPD,Lightspeed Commerce Inc (Sub Voting),2024-01-31,2023-12-31,0.05,USD
LSPD,Lightspeed Commerce Inc (Sub Voting),2024-05-16,2024-03-31,,USD
LSPD,Lightspeed Commerce Inc (Sub Voting),2024-08-01,2024-06-30,,USD
LSPD,Lightspeed Commerce Inc (Sub Voting),2024-10-31,2024-09-30,,USD
LSPKF,LSPKF,2024-03-29,2023-12-31,,CAD
LSPKF,LSPKF,2024-05-13,2024-03-31,,CAD
LSPKF,LSPKF,2024-08-07,2024-06-30,,CAD
LSTA,Lisata Therapeutics Inc,2024-03-28,2023-12-31,-0.85,USD
LSTA,Lisata Therapeutics Inc,2024-05-07,2024-03-31,,USD
LSTA,Lisata Therapeutics Inc,2024-08-12,2024-06-30,,USD
LSTA,Lisata Therapeutics Inc,2024-10-31,2024-09-30,,USD
LSTR,Landstar System Inc,2024-01-31,2023-12-31,1.64,USD
LSTR,Landstar System Inc,2024-04-24,2024-03-31,,USD
LSTR,Landstar System Inc,2024-07-24,2024-06-30,,USD
LSTR,Landstar System Inc,2024-10-23,2024-09-30,,USD
LTBR,Lightbridge Corp,2024-03-27,2023-12-31,,USD
LTBR,Lightbridge Corp,2024-05-08,2024-03-31,,USD
LTBR,Lightbridge Corp,2024-07-24,2024-06-30,,USD
LTBR,Lightbridge Corp,2024-10-28,2024-09-30,,USD
LTC,LTC Properties Inc,2024-02-14,2023-12-31,0.46,USD
LTC,LTC Properties Inc,2024-04-25,2024-03-31,,USD
LTC,LTC Properties Inc,2024-07-25,2024-06-30,,USD
LTC,LTC Properties Inc,2024-10-24,2024-09-30,,USD
LTCCF,LTCCF,2024-01-25,2023-12-31,,CAD
LTCCF,LTCCF,2024-05-24,2024-03-31,,CAD
LTCH,Latch Inc,2024-02-23,2023-12-31,-0.38,USD
LTH,Life Time Group Holdings Inc,2024-02-05,2023-12-31,0.08,USD
LTH,Life Time Group Holdings Inc,2024-05-06,2024-03-31,,USD
LTHM,Livent Corp,2024-02-12,2023-12-31,0.36,USD
LTHM,Livent Corp,2024-04-30,2024-03-31,,USD
LTHM,Livent Corp,2024-08-01,2024-06-30,,USD
LTHM,Livent Corp,2024-10-29,2024-09-30,,USD
LTKBF,LTKBF,2024-03-20,2023-12-31,,CAD
LTKBF,LTKBF,2024-05-01,2024-03-31,,CAD
LTKBF,LTKBF,2024-07-30,2024-06-30,,CAD
LTKBF,LTKBF,2024-11-08,2024-09-30,,CAD
LTMAY,LTMAY,2024-03-05,2023-12-31,0.0383,USD
LTRE,LTRE,2023-12-22,2023-09-30,0,USD
LTRE,LTRE,2024-02-09,2023-12-31,0,USD
LTRN,Lantern Pharma Inc,2024-03-18,2023-12-31,-0.4,USD
LTRN,Lantern Pharma Inc,2024-05-07,2024-03-31,,USD
LTRN,Lantern Pharma Inc,2024-08-07,2024-06-30,,USD
LTRN,Lantern Pharma Inc,2024-11-06,2024-09-30,,USD
LTRPA,LTRPA,2024-02-15,2023-12-31,,USD
LTRPA,LTRPA,2024-04-30,2024-03-31,,USD
LTRPA,LTRPA,2024-08-02,2024-06-30,,USD
LTRPA,LTRPA,2024-11-01,2024-09-30,,USD
LTRX,Lantronix Inc,2024-02-07,2023-12-31,0.08,USD
LTRX,Lantronix Inc,2024-05-08,2024-03-31,,USD
LTRX,Lantronix Inc,2024-09-05,2024-06-30,,USD
LTRX,Lantronix Inc,2024-11-06,2024-09-30,,USD
LTRY,Lottery.com Inc,2023-11-27,2023-09-30,0,USD
LTRY,Lottery.com Inc,2024-02-15,2023-12-31,,USD
LTRY,Lottery.com Inc,2024-05-14,2024-03-31,,USD
LTRY,Lottery.com Inc,2024-08-19,2024-06-30,,USD
LTTSF,LTTSF,2024-02-23,2023-11-30,,CAD
LTTSF,LTTSF,2024-03-01,2024-02-29,,CAD
LTTSF,LTTSF,2024-07-29,2024-05-31,,CAD
LTTSF,LTTSF,2024-10-30,2024-08-31,,CAD
LTUM,LTUM,2024-04-14,2024-03-31,,USD
LTUM,LTUM,2024-08-18,2024-06-30,,USD
LTUM,LTUM,2024-11-14,2024-09-30,,USD
LU,Lufax Holding Ltd,2024-03-11,2023-12-31,0.01,CNY
LU,Lufax Holding Ltd,2024-05-20,2024-03-31,,CNY
LU,Lufax Holding Ltd,2024-08-19,2024-06-30,,CNY
LUCD,Lucid Diagnostics Inc,2024-03-12,2023-12-31,-0.25,USD
LUCMF,LUCMF,2023-11-27,2023-09-30,,CAD
LUCMF,LUCMF,2024-04-29,2024-03-31,,CAD
LUCMF,LUCMF,2024-08-19,2024-06-30,,CAD
LUCRF,LUCRF,2024-02-19,2023-12-31,,USD
LUCRF,LUCRF,2024-05-09,2024-03-31,,USD
LUCRF,LUCRF,2024-08-07,2024-06-30,,USD
LUCRF,LUCRF,2024-11-08,2024-09-30,,USD
LUCY,Innovative Eyewear Inc,2024-02-28,2023-12-31,-0.15,USD
LUGDF,LUGDF,2024-02-21,2023-12-31,0.1945,USD
LUGDF,LUGDF,2024-05-08,2024-03-31,,USD
LUGDF,LUGDF,2024-08-07,2024-06-30,,USD
LUGDF,LUGDF,2024-11-06,2024-09-30,,USD
LULU,Lululemon Athletica Inc,2023-12-06,2023-10-31,2.28,USD
LULU,Lululemon Athletica Inc,2024-03-26,2024-01-31,4.93,USD
LULU,Lululemon Athletica Inc,2024-05-30,2024-04-30,,USD
LULU,Lululemon Athletica Inc,2024-08-29,2024-07-31,,USD
LUMN,Lumen Technologies Inc,2024-02-05,2023-12-31,0.01,USD
LUMN,Lumen Technologies Inc,2024-04-30,2024-03-31,,USD
LUMN,Lumen Technologies Inc,2024-07-30,2024-06-30,,USD
LUMN,Lumen Technologies Inc,2024-10-29,2024-09-30,,USD
LUMO,Lumos Pharma Inc,2024-02-28,2023-12-31,-1.11,USD
LUMO,Lumos Pharma Inc,2024-05-01,2024-03-31,,USD
LUMO,Lumos Pharma Inc,2024-08-07,2024-06-30,,USD
LUMO,Lumos Pharma Inc,2024-11-05,2024-09-30,,USD
LUNA,Luna Innovations Inc,2024-03-12,2023-12-31,0.14,USD
LUNA,Luna Innovations Inc,2024-05-07,2024-03-31,,USD
LUNA,Luna Innovations Inc,2024-08-08,2024-06-30,,USD
LUNA,Luna Innovations Inc,2024-11-12,2024-09-30,,USD
LUNG,Pulmonx Corp,2024-02-20,2023-12-31,-0.41,USD
LUNG,Pulmonx Corp,2024-04-30,2024-03-31,,USD
LUNG,Pulmonx Corp,2024-07-31,2024-06-30,,USD
LUNG,Pulmonx Corp,2024-10-28,2024-09-30,,USD
LUNMF,LUNMF,2024-02-20,2023-12-31,0.15,USD
LUNMF,LUNMF,2024-05-01,2024-03-31,,USD
LUNMF,LUNMF,2024-07-31,2024-06-30,,USD
LUNMF,LUNMF,2024-10-30,2024-09-30,,USD
LUV,Southwest Airlines Company,2024-01-24,2023-12-31,0.14,USD
LUV,Southwest Airlines Company,2024-04-24,2024-03-31,,USD
LUV,Southwest Airlines Company,2024-07-25,2024-06-30,,USD
LUV,Southwest Airlines Company,2024-10-24,2024-09-30,,USD
LUVU,LUVU,2024-02-10,2023-12-31,,USD
LUVU,LUVU,2024-05-10,2024-03-31,,USD
LUVU,LUVU,2024-10-14,2024-09-30,,USD
LUXH,LuxUrban Hotels Inc,2024-03-25,2023-12-31,0.11,USD
LVLU,Lulus Fashion Lounge Holdings Inc,2024-03-28,2024-01-31,-0.0854,USD
LVMUY,LVMUY,2024-01-25,2023-12-31,3.67,EUR
LVNSF,LVNSF,2024-03-11,2023-12-31,,CAD
LVNSF,LVNSF,2024-05-13,2024-03-31,,CAD
LVNSF,LVNSF,2024-08-05,2024-06-30,,CAD
LVO,LiveOne Inc,2024-02-05,2023-12-31,-0.01,USD
LVO,LiveOne Inc,2024-06-25,2024-03-31,,USD
LVO,LiveOne Inc,2024-08-08,2024-06-30,,USD
LVO,LiveOne Inc,2024-11-07,2024-09-30,,USD
LVOX,LiveVox Holdings Inc - Class A,2024-02-29,2023-12-31,0.01,USD
LVOX,LiveVox Holdings Inc - Class A,2024-05-07,2024-03-31,,USD
LVOX,LiveVox Holdings Inc - Class A,2024-08-06,2024-06-30,,USD
LVOX,LiveVox Holdings Inc - Class A,2024-11-07,2024-09-30,,USD
LVS,Las Vegas Sands Corp,2024-01-23,2023-12-31,0.62,USD
LVS,Las Vegas Sands Corp,2024-04-17,2024-03-31,,USD
LVS,Las Vegas Sands Corp,2024-07-17,2024-06-30,,USD
LVS,Las Vegas Sands Corp,2024-10-16,2024-09-30,,USD
LVTX,LAVA Therapeutics NV,2024-03-21,2023-12-31,-0.5133,EUR
LVTX,LAVA Therapeutics NV,2024-04-09,2024-03-31,,EUR
LVTX,LAVA Therapeutics NV,2024-08-20,2024-06-30,,EUR
LVTX,LAVA Therapeutics NV,2024-11-14,2024-09-30,,EUR
LVVV,LVVV,2024-04-01,2024-03-31,,USD
LVVV,LVVV,2024-08-19,2024-06-30,,USD
LVVV,LVVV,2024-11-18,2024-09-30,,USD
LW,Lamb Weston Holdings Inc,2024-01-03,2023-11-30,1.41,USD
LW,Lamb Weston Holdings Inc,2024-04-04,2024-02-29,,USD
LW,Lamb Weston Holdings Inc,2024-07-23,2024-05-31,,USD
LW,Lamb Weston Holdings Inc,2024-10-03,2024-08-31,,USD
LWAY,Lifeway Foods Inc,2024-03-25,2023-12-31,0.21,USD
LWAY,Lifeway Foods Inc,2024-05-13,2024-03-31,,USD
LWAY,Lifeway Foods Inc,2024-08-12,2024-06-30,,USD
LWAY,Lifeway Foods Inc,2024-11-11,2024-09-30,,USD
LWCL,LWCL,2024-02-15,2023-12-31,,USD
LWCL,LWCL,2024-05-10,2024-03-31,,USD
LWCL,LWCL,2024-08-20,2024-06-30,,USD
LWLG,Lightwave Logic Inc,2024-02-28,2023-12-31,,USD
LWLG,Lightwave Logic Inc,2024-05-09,2024-03-31,,USD
LWLG,Lightwave Logic Inc,2024-08-07,2024-06-30,,USD
LWLG,Lightwave Logic Inc,2024-11-07,2024-09-30,,USD
LWSCF,LWSCF,2024-02-21,2023-12-31,,CAD
LWSCF,LWSCF,2024-05-09,2024-03-31,,CAD
LWSCF,LWSCF,2024-08-08,2024-06-30,,CAD
LWSCF,LWSCF,2024-11-07,2024-09-30,,CAD
LX,LexinFintech Holdings Ltd,2024-03-11,2023-12-31,,CNY
LX,LexinFintech Holdings Ltd,2024-05-21,2024-03-31,,CNY
LX,LexinFintech Holdings Ltd,2024-08-27,2024-06-30,,CNY
LX,LexinFintech Holdings Ltd,2024-11-20,2024-09-30,,CNY
LXFR,Luxfer Holdings PLC,2024-02-26,2023-12-31,0.06,USD
LXFR,Luxfer Holdings PLC,2024-07-23,2024-06-30,,USD
LXP,LXP Industrial Trust,2024-02-14,2023-12-31,0.0002,USD
LXP,LXP Industrial Trust,2024-05-01,2024-03-31,,USD
LXP,LXP Industrial Trust,2024-07-31,2024-06-30,,USD
LXP,LXP Industrial Trust,2024-10-29,2024-09-30,,USD
LXRX,Lexicon Pharmaceuticals Inc,2024-02-29,2023-12-31,-0.2,USD
LXRX,Lexicon Pharmaceuticals Inc,2024-04-30,2024-03-31,,USD
LXRX,Lexicon Pharmaceuticals Inc,2024-08-01,2024-06-30,,USD
LXRX,Lexicon Pharmaceuticals Inc,2024-11-06,2024-09-30,,USD
LXU,LSB Industries Inc,2024-02-20,2023-12-31,0.02,USD
LXU,LSB Industries Inc,2024-04-30,2024-03-31,,USD
LXU,LSB Industries Inc,2024-07-24,2024-06-30,,USD
LXU,LSB Industries Inc,2024-10-30,2024-09-30,,USD
LYB,LyondellBasell Industries NV - Class A,2024-02-01,2023-12-31,1.45,USD
LYB,LyondellBasell Industries NV - Class A,2024-04-26,2024-03-31,,USD
LYB,LyondellBasell Industries NV - Class A,2024-08-02,2024-06-30,,USD
LYB,LyondellBasell Industries NV - Class A,2024-10-25,2024-09-30,,USD
LYEL,Lyell Immunopharma Inc,2024-03-26,2023-12-31,-0.226,USD
LYFT,Lyft Inc Cls A,2024-02-07,2023-12-31,0.08,USD
LYFT,Lyft Inc Cls A,2024-05-02,2024-03-31,,USD
LYFT,Lyft Inc Cls A,2024-08-06,2024-06-30,,USD
LYFT,Lyft Inc Cls A,2024-11-06,2024-09-30,,USD
LYG,Lloyds Banking Group plc,2024-02-22,2023-12-31,0.0631,GBP
LYRA,Lyra Therapeutics Inc,2024-03-27,2023-12-31,-0.31,USD
LYRA,Lyra Therapeutics Inc,2024-05-10,2024-03-31,,USD
LYRA,Lyra Therapeutics Inc,2024-08-06,2024-06-30,,USD
LYRA,Lyra Therapeutics Inc,2024-11-05,2024-09-30,,USD
LYTS,LSI Industries Inc,2024-01-24,2023-12-31,0.17,USD
LYTS,LSI Industries Inc,2024-04-25,2024-03-31,,USD
LYTS,LSI Industries Inc,2024-08-15,2024-06-30,,USD
LYTS,LSI Industries Inc,2024-10-30,2024-09-30,,USD
LYV,Live Nation Entertainment Inc,2024-02-21,2023-12-31,-0.99,USD
LYV,Live Nation Entertainment Inc,2024-05-02,2024-03-31,,USD
LYV,Live Nation Entertainment Inc,2024-07-25,2024-06-30,,USD
LYV,Live Nation Entertainment Inc,2024-10-31,2024-09-30,,USD
LZ,LegalZoom.com Inc,2024-02-21,2023-12-31,0.1,USD
LZ,LegalZoom.com Inc,2024-05-07,2024-03-31,,USD
LZ,LegalZoom.com Inc,2024-08-06,2024-06-30,,USD
LZ,LegalZoom.com Inc,2024-11-05,2024-09-30,,USD
LZAGY,LZAGY,2024-01-24,2023-12-31,0.9733,CHF
LZB,La-Z-Boy Inc,2023-11-29,2023-10-31,0.62,USD
LZB,La-Z-Boy Inc,2024-02-19,2024-01-31,0.8,USD
LZB,La-Z-Boy Inc,2024-06-18,2024-04-30,,USD
LZB,La-Z-Boy Inc,2024-08-20,2024-07-31,,USD
LZM,Lifezone Metals Ltd,2023-11-29,2023-09-30,-0.1238,USD
LZM,Lifezone Metals Ltd,2024-02-28,2023-12-31,-0.1252,USD
M,Macy`s Inc,2024-02-29,2023-11-30,,USD
M,Macy`s Inc,2024-02-29,2024-01-31,1.96,USD
M,Macy`s Inc,2024-05-30,2024-04-30,,USD
M,Macy`s Inc,2024-08-20,2024-07-31,,USD
M,Macy`s Inc,2024-11-14,2024-10-31,,USD
MA,Mastercard Incorporated - Class A,2024-01-24,2023-12-31,3.08,USD
MA,Mastercard Incorporated - Class A,2024-04-25,2024-03-31,,USD
MA,Mastercard Incorporated - Class A,2024-07-25,2024-06-30,,USD
MA,Mastercard Incorporated - Class A,2024-10-24,2024-09-30,,USD
MAA,Mid-America Apartment Communities Inc,2024-01-30,2023-12-31,1.09,USD
MAA,Mid-America Apartment Communities Inc,2024-04-24,2024-03-31,,USD
MAA,Mid-America Apartment Communities Inc,2024-07-24,2024-06-30,,USD
MAA,Mid-America Apartment Communities Inc,2024-10-23,2024-09-30,,USD
MAC,Macerich Company,2024-02-05,2023-12-31,0.06,USD
MAC,Macerich Company,2024-05-02,2024-03-31,,USD
MAC,Macerich Company,2024-08-06,2024-06-30,,USD
MAC,Macerich Company,2024-10-29,2024-09-30,,USD
MACE,MACE,2024-05-10,2024-03-31,,USD
MACE,MACE,2024-08-12,2024-06-30,,USD
MACE,MACE,2024-11-12,2024-09-30,,USD
MACK,Merrimack Pharmaceuticals Inc,2024-03-07,2023-12-31,,USD
MACK,Merrimack Pharmaceuticals Inc,2024-05-02,2024-03-31,,USD
MACK,Merrimack Pharmaceuticals Inc,2024-08-01,2024-06-30,,USD
MACK,Merrimack Pharmaceuticals Inc,2024-10-31,2024-09-30,,USD
MACQF,MACQF,2024-02-26,2023-12-31,,CAD
MACQF,MACQF,2024-05-24,2024-03-31,,CAD
MACQF,MACQF,2024-10-28,2024-09-30,,CAD
MAG,MAG Silver Corp,2024-03-25,2023-12-31,0.13,USD
MAG,MAG Silver Corp,2024-05-08,2024-03-31,,USD
MAG,MAG Silver Corp,2024-08-05,2024-06-30,,USD
MAG,MAG Silver Corp,2024-11-08,2024-09-30,,USD
MAGE,MAGE,2024-07-17,2024-06-30,,USD
MAGE,MAGE,2024-10-17,2024-09-30,,USD
MAIA,MAIA Biotechnology Inc,2024-03-22,2023-12-31,-0.415,USD
MAIN,Main Street Capital Corporation,2024-02-21,2023-12-31,0.99,USD
MAIN,Main Street Capital Corporation,2024-05-02,2024-03-31,,USD
MAIN,Main Street Capital Corporation,2024-08-01,2024-06-30,,USD
MAIN,Main Street Capital Corporation,2024-10-31,2024-09-30,,USD
MAKOD,MAKOD,2023-11-28,2023-09-30,,USD
MAKOD,MAKOD,2024-04-12,2024-03-31,,USD
MAKOF,MAKOF,2023-11-28,2023-09-30,,USD
MAKOF,MAKOF,2024-04-12,2024-03-31,,USD
MAKOF,MAKOF,2024-08-20,2024-06-30,,USD
MAKSY,MAKSY,2024-01-11,2023-12-31,0,GBP
MALJF,MALJF,2024-03-07,2023-12-31,,CAD
MALJF,MALJF,2024-05-02,2024-03-31,,CAD
MALJF,MALJF,2024-08-06,2024-06-30,,CAD
MALJF,MALJF,2024-11-05,2024-09-30,,CAD
MAMA,Mama`s Creations Inc,2023-12-11,2023-10-31,0.04,USD
MAMA,Mama`s Creations Inc,2024-04-24,2024-01-31,0.0467,USD
MAMA,Mama`s Creations Inc,2024-06-11,2024-04-30,,USD
MAMA,Mama`s Creations Inc,2024-09-10,2024-07-31,,USD
MAMTF,MAMTF,2024-02-21,2023-12-31,,CAD
MAMTF,MAMTF,2024-05-06,2024-03-31,,CAD
MAMTF,MAMTF,2024-08-06,2024-06-30,,CAD
MAMTF,MAMTF,2024-11-04,2024-09-30,,CAD
MAN,ManpowerGroup,2024-01-29,2023-12-31,1.2,USD
MAN,ManpowerGroup,2024-04-18,2024-03-31,,USD
MAN,ManpowerGroup,2024-07-18,2024-06-30,,USD
MAN,ManpowerGroup,2024-10-17,2024-09-30,,USD
MANH,Manhattan Associates Inc,2024-01-31,2023-12-31,0.8,USD
MANH,Manhattan Associates Inc,2024-04-23,2024-03-31,,USD
MANH,Manhattan Associates Inc,2024-07-23,2024-06-30,,USD
MANH,Manhattan Associates Inc,2024-10-22,2024-09-30,,USD
MANU,Manchester United Plc. - Class A,2024-03-28,2023-12-31,-0.02,GBP
MANU,Manchester United Plc. - Class A,2024-06-25,2024-03-31,,GBP
MANU,Manchester United Plc. - Class A,2024-10-24,2024-09-30,,GBP
MAPS,WM Technology Inc - Class A,2024-02-21,2023-12-31,-0.025,USD
MAR,Marriott International Inc - Class A,2024-02-12,2023-12-31,2.11,USD
MAR,Marriott International Inc - Class A,2024-04-30,2024-03-31,,USD
MAR,Marriott International Inc - Class A,2024-07-30,2024-06-30,,USD
MAR,Marriott International Inc - Class A,2024-10-31,2024-09-30,,USD
MARA,Marathon Digital Holdings Inc,2024-03-14,2023-12-31,-0.02,USD
MARA,Marathon Digital Holdings Inc,2024-05-08,2024-03-31,,USD
MARA,Marathon Digital Holdings Inc,2024-08-06,2024-06-30,,USD
MARA,Marathon Digital Holdings Inc,2024-11-06,2024-09-30,,USD
MARK,Remark Holdings Inc,2024-04-15,2024-03-31,,USD
MARK,Remark Holdings Inc,2024-08-12,2024-06-30,,USD
MARK,Remark Holdings Inc,2024-11-18,2024-09-30,,USD
MARPS,Marine Petroleum Trust,2024-02-20,2023-12-31,,USD
MARPS,Marine Petroleum Trust,2024-05-10,2024-03-31,,USD
MARPS,Marine Petroleum Trust,2024-09-24,2024-06-30,,USD
MARPS,Marine Petroleum Trust,2024-11-11,2024-09-30,,USD
MARUY,MARUY,2024-02-07,2023-12-31,6.84,JPY
MAS,Masco Corp,2024-02-07,2023-12-31,0.65,USD
MAS,Masco Corp,2024-04-24,2024-03-31,,USD
MAS,Masco Corp,2024-07-25,2024-06-30,,USD
MAS,Masco Corp,2024-10-24,2024-09-30,,USD
MASI,Masimo Corp,2024-02-26,2023-12-31,0.79,USD
MASI,Masimo Corp,2024-05-07,2024-03-31,,USD
MASI,Masimo Corp,2024-08-06,2024-06-30,,USD
MASI,Masimo Corp,2024-11-05,2024-09-30,,USD
MASS,908 Devices Inc,2024-03-05,2023-12-31,-0.26,USD
MASS,908 Devices Inc,2024-05-07,2024-03-31,,USD
MASS,908 Devices Inc,2024-08-06,2024-06-30,,USD
MASS,908 Devices Inc,2024-11-05,2024-09-30,,USD
MAT,Mattel Inc,2024-02-06,2023-12-31,0.33,USD
MAT,Mattel Inc,2024-04-24,2024-03-31,,USD
MAT,Mattel Inc,2024-07-24,2024-06-30,,USD
MAT,Mattel Inc,2024-10-23,2024-09-30,,USD
MATEF,MATEF,2024-02-26,2023-12-31,,CAD
MATEF,MATEF,2024-05-20,2024-03-31,,CAD
MATEF,MATEF,2024-10-16,2024-09-30,,CAD
MATV,Mativ Holdings Inc,2024-02-20,2023-12-31,0.17,USD
MATV,Mativ Holdings Inc,2024-05-08,2024-03-31,,USD
MATV,Mativ Holdings Inc,2024-08-07,2024-06-30,,USD
MATV,Mativ Holdings Inc,2024-11-06,2024-09-30,,USD
MATW,Matthews International Corp - Class A,2024-01-24,2023-12-31,0.57,USD
MATW,Matthews International Corp - Class A,2024-04-25,2024-03-31,,USD
MATW,Matthews International Corp - Class A,2024-07-25,2024-06-30,,USD
MATW,Matthews International Corp - Class A,2024-11-14,2024-09-30,,USD
MATX,Matson Inc,2024-02-19,2023-12-31,1.25,USD
MATX,Matson Inc,2024-05-02,2024-03-31,,USD
MATX,Matson Inc,2024-07-30,2024-06-30,,USD
MATX,Matson Inc,2024-10-28,2024-09-30,,USD
MAURY,MAURY,2024-02-06,2023-12-31,0.4571,JPY
MAUSY,MAUSY,2024-01-29,2023-12-31,0,JPY
MAUTF,MAUTF,2023-11-27,2023-09-30,,CAD
MAUTF,MAUTF,2024-04-25,2024-03-31,,CAD
MAUTF,MAUTF,2024-08-26,2024-06-30,,CAD
MAVBF,MAVBF,2024-03-29,2023-12-31,,USD
MAVBF,MAVBF,2024-05-09,2024-03-31,,USD
MAVBF,MAVBF,2024-08-07,2024-06-30,,USD
MAX,MediaAlpha Inc - Class A,2024-02-21,2023-12-31,-0.19,USD
MAX,MediaAlpha Inc - Class A,2024-05-02,2024-03-31,,USD
MAX,MediaAlpha Inc - Class A,2024-07-31,2024-06-30,,USD
MAX,MediaAlpha Inc - Class A,2024-10-30,2024-09-30,,USD
MAXN,Maxeon Solar Technologies Ltd,2024-03-05,2023-12-31,-1.65,USD
MAXN,Maxeon Solar Technologies Ltd,2024-05-08,2024-03-31,-0.1776,USD
MAXN,Maxeon Solar Technologies Ltd,2024-08-02,2024-06-30,,USD
MAXR,MAXR,2024-02-20,2023-12-31,,USD
MAYS,J.W. Mays Inc,2023-12-08,2023-10-31,0,USD
MAYS,J.W. Mays Inc,2024-03-09,2024-01-31,,USD
MAYS,J.W. Mays Inc,2024-06-08,2024-04-30,,USD
MAYS,J.W. Mays Inc,2024-10-19,2024-07-31,,USD
